State_Name,District_Name,Latitude,Longitude,Crop_Year,Season,Crop,Area (hectare),Production (Tonnes),Rain,Rain_1,Rain_2,Rain_3,Rain_4,Rain_5,Humidity,Humidity_1,Humidity_2,Humidity_3,Humidity_4,Humidity_5,Sunlight,Sunlight_1,Sunlight_2,Sunlight_3,Sunlight_4,Sunlight_5,Temperature,Temperature_1,Temperature_2,Temperature_3,Temperature_4,Temperature_5,AESR_0,AESR_1,AESR_2,AESR_3,AESR,Crop_Yield_3,Crop_Yield_2,Crop_Yield_1,Crop_Yield
Uttar Pradesh,AGRA,27.1752554,78.0098161,2010,Rabi,Masoor,554,488.0,0.0019378922879695,0.00040004402,0.00027878582,0.00053377077,0.0,0.0021634102,310.8444023132324,64.358154,76.77458,62.894264,44.977432,68.737434,67736971.0,11444737.0,12043426.0,14316953.0,18183372.0,11128800.0,1480.9352722167969,293.67038,291.02106,295.74106,303.49493,297.30118,0,0,0,1,4.1,0.7249544626593807,0.8810198300283286,0.8034557235421166,0.8808664259927798
Uttar Pradesh,AGRA,27.1752554,78.0098161,2011,Rabi,Masoor,544,1049.0,0.0035086087882518,0.00029351935,1.4733523e-05,0.0005326383,0.00050430745,0.0,321.3465118408203,68.01477,67.256226,65.12289,52.215195,62.412903,68463660.0,11644526.0,12810072.0,14847578.0,18032684.0,12960760.0,1472.6570129394531,292.2687,289.35544,293.74738,299.9843,298.55063,0,0,0,1,4.1,0.8810198300283286,0.8034557235421166,0.8808664259927798,1.928308823529412
Uttar Pradesh,ALIGARH,27.87698975,78.13729028,1997,Rabi,Masoor,1648,1396.0,0.0010992772877216,0.0,0.0006890297,0.00010539591,0.00030485168,0.0018506274,264.0730400085449,52.46268,62.53912,48.942177,50.870102,71.39793,70900743.0,12317712.0,12759617.0,15267473.0,17058460.0,11652652.0,1468.8477783203125,291.43768,289.47162,292.81488,298.1144,294.452,0,0,0,1,4.1,0.0,0.0,0.0,0.8470873786407767
Uttar Pradesh,ALIGARH,27.87698975,78.13729028,1998,Rabi,Masoor,1857,1346.0,0.0055360198020935,0.00090434775,3.40119e-06,0.0012647286,0.0015129149,8.3863735e-05,347.6234664916992,79.53654,70.28547,64.54253,61.861008,65.15135,64383906.0,9772607.0,12259807.0,13973926.0,16724914.0,12732866.0,1460.2151794433594,288.4189,289.0888,292.70093,295.55453,296.50977,0,0,0,1,4.1,0.0,0.0,0.0,0.724824986537426
Uttar Pradesh,ALIGARH,27.87698975,78.13729028,2000,Rabi,Masoor,2156,1751.0,0.001946959644556,5.6661665e-06,0.0007604249,0.0009485483,0.00023232028,5.6661665e-06,298.27328872680664,65.14392,69.27325,64.274,43.97635,55.104607,70844531.0,11914410.0,12349881.0,14428022.0,18733298.0,13221840.0,1468.2317199707031,291.89127,289.84372,290.84213,298.50165,297.38263,0,0,0,1,4.1,0.0,0.0,0.0,0.812152133580705
Uttar Pradesh,ALIGARH,27.87698975,78.13729028,2001,Rabi,Masoor,2251,1799.0,0.0010686740279197,0.0,0.0001235269,0.0007853545,0.00015412644,0.00012919307,285.01416778564453,57.793556,68.62112,56.285122,47.209766,55.024174,71230563.0,11937436.0,12887617.0,15084954.0,18098716.0,13293967.0,1471.1303100585938,292.08044,289.09506,293.65167,298.9205,297.23264,0,0,0,1,4.1,0.8470873786407767,0.724824986537426,0.812152133580705,0.799200355397601
Uttar Pradesh,ALIGARH,27.87698975,78.13729028,2002,Rabi,Masoor,2233,2177.0,0.0027323141694068,0.0,0.0013043918,0.0012057982,9.293109e-05,0.0,302.6686592102051,65.5201,70.94007,67.16218,44.022133,56.21459,69312253.0,11820949.0,11914748.0,14095831.0,18186758.0,13143956.0,1470.9464721679688,291.68207,289.63498,292.392,300.0048,297.23663,0,0,0,1,4.1,0.724824986537426,0.812152133580705,0.799200355397601,0.974921630094044
Uttar Pradesh,ALIGARH,27.87698975,78.13729028,2003,Rabi,Masoor,1977,1558.0,0.0042962245643138,0.0011729337,0.0013157241,0.0015503131,0.00025725365,5.6661665e-06,327.0350151062012,62.40919,81.218216,74.50636,52.686657,57.325806,67474873.0,11427467.0,11006556.0,13992550.0,17904344.0,13055575.0,1467.3125610351562,292.57452,287.25494,292.23843,298.00803,296.09714,0,0,0,1,4.1,0.812152133580705,0.799200355397601,0.974921630094044,0.7880627212948913
Uttar Pradesh,ALIGARH,27.87698975,78.13729028,2006,Rabi,Masoor,2191,1983.0,0.0009655505418777,1.8134713e-05,9.067357e-06,0.0,0.00088848174,1.1336058e-05,273.123649597168,56.44475,56.926113,55.694862,53.00963,57.971745,70829632.0,12081013.0,12921480.0,15254605.0,17192556.0,12967872.0,1476.8482360839844,291.84674,291.1399,298.05563,298.5021,297.6497,0,0,0,1,4.1,0.799200355397601,0.974921630094044,0.7880627212948913,0.9050661798265632
Uttar Pradesh,ALIGARH,27.87698975,78.13729028,2007,Rabi,Masoor,1291,936.0,0.0054396912455558,0.00010312721,1.4733523e-05,0.0036434568,0.0016670376,2.1532178e-05,315.60110092163086,61.884518,58.641197,74.57937,62.524273,61.807796,67371594.0,11467763.0,12751829.0,12393902.0,17790228.0,13242835.0,1471.1253662109375,292.4107,290.92758,293.04498,297.0924,298.19586,0,0,0,1,4.1,0.974921630094044,0.7880627212948913,0.9050661798265632,0.7250193648334624
Uttar Pradesh,ALIGARH,27.87698975,78.13729028,2008,Rabi,Masoor,1310,1157.0,0.0005371756851673,0.00011899322,2.2668391e-05,0.00014166161,0.00023232028,2.1532178e-05,281.9997749328613,60.131073,57.417374,54.317596,48.325935,60.905704,70057905.0,11591700.0,12060696.0,15149970.0,18012704.0,13088761.0,1474.0756225585938,291.61127,290.28574,292.55536,301.4274,297.79703,0,0,0,1,4.1,0.7880627212948913,0.9050661798265632,0.7250193648334624,0.883206106870229
Uttar Pradesh,ALIGARH,27.87698975,78.13729028,2009,Rabi,Masoor,1438,1155.0,0.0004646442830562,0.0,1.2468547e-05,0.0002300553,0.00020058826,0.00014846027,300.3373374938965,67.20178,67.586624,58.3207,46.322525,57.53988,70239069.0,11390557.0,12192420.0,15275939.0,18291392.0,11983828.0,1478.7933959960938,293.9192,292.11383,294.95944,300.0039,297.0488,0,0,0,1,4.1,0.9050661798265632,0.7250193648334624,0.883206106870229,0.8031988873435327
Uttar Pradesh,ALIGARH,27.87698975,78.13729028,2010,Rabi,Masoor,1536,1353.0,0.000953085720539,4.7598034e-05,0.00027085096,0.00045557693,3.0599535e-05,0.0011922009,305.37617111206055,57.574528,78.540405,64.21956,47.5018,65.131546,68304167.0,11560885.0,11895785.0,14428699.0,18434970.0,11609647.0,1479.648468017578,293.73492,290.8942,294.98703,302.98352,297.34302,0,0,0,1,4.1,0.7250193648334624,0.883206106870229,0.8031988873435327,0.880859375
Uttar Pradesh,ALIGARH,27.87698975,78.13729028,2011,Rabi,Masoor,1181,2275.0,0.0035664029419422,0.00040231273,5.666539e-05,0.001152534,0.00076268986,0.0,316.858341217041,65.29242,67.21416,65.533714,53.686504,61.895653,68570664.0,11597795.0,12760972.0,14525546.0,18076704.0,13004782.0,1471.2887573242188,292.2687,288.9317,293.24573,299.4996,298.14246,0,0,0,1,4.1,0.883206106870229,0.8031988873435327,0.880859375,1.926333615580017
Uttar Pradesh,ALLAHABAD,25.4381302,81.8338005,1997,Rabi,Masoor,3319,2399.0,0.0004385821521282,0.0,0.00025158748,2.2687018e-06,0.00018472597,0.0009904765,245.9000587463379,50.02617,53.306614,44.77202,44.35624,64.960785,75420030.0,13030517.0,13514751.0,16384596.0,18264642.0,12127743.0,1467.7999572753906,290.4491,289.6884,293.00806,299.17776,294.69012,0,0,1,0,4.3,0.0,0.0,0.0,0.7228080747213016
