Latitude,Longitude,Year,Kharif_Rain,Rabi_Rain,Kharif_Humid,Rabi_Humid,Kharif_Sun,Rabi_Sun,Kharif_Temp,Rabi_Temp
30.0,77.25,1986,0.02480270527303219,0.006684023886919022,348.3127250671387,324.72843170166016,80252883.0,65861328.0,1517.7154846191406,1465.0371398925781
30.0,77.25,1987,0.013108514249324799,0.005796670913696289,295.1586685180664,338.14222717285156,89456708.0,65821709.0,1529.6343383789062,1467.3633117675781
30.0,77.25,1988,0.03975163400173187,0.00371372327208519,361.1350288391113,300.24205017089844,74631711.0,67206345.0,1516.9939880371094,1471.109375
30.0,77.25,1989,0.019415147602558136,0.006809812039136887,342.10079193115234,306.2757873535156,81018178.0,67714623.0,1518.8710327148438,1465.0981140136719
30.0,77.25,1990,0.02923830971121788,0.008167468011379242,365.0700798034668,340.11841583251953,74988285.0,63287439.0,1515.9408569335938,1463.0844116210938
30.0,77.25,1991,0.017175815999507904,0.008532378822565079,334.6885528564453,327.49410247802734,82569756.0,66005922.0,1520.2682800292969,1465.8312072753906
30.0,77.25,1992,0.020163103938102722,0.007035333663225174,335.1686782836914,331.3920249938965,78859444.0,62975906.0,1518.520263671875,1461.9195861816406
30.0,77.25,1993,0.02007584646344185,0.004329092800617218,331.18908309936523,310.6303253173828,80239678.0,64328372.0,1520.1316223144531,1463.6546325683594
30.0,77.25,1994,0.037876082584261894,0.0049875229597091675,339.8474235534668,308.18515396118164,76306889.0,67190429.0,1517.65234375,1469.5693054199219
30.0,77.25,1995,0.03247152455151081,0.007378712296485901,342.8506774902344,321.3737335205078,76083059.0,66174554.0,1519.6477661132812,1462.4643859863281
30.0,77.25,1996,0.029054729267954826,0.00797254592180252,380.86222076416016,318.4855613708496,71718183.0,65664248.0,1512.5237426757812,1464.4144287109375
30.0,77.25,1997,0.02956809662282467,0.0033023469150066376,373.3596534729004,293.83708572387695,74352347.0,67781330.0,1512.1703186035156,1462.718994140625
30.0,77.25,1998,0.03200688585639,0.010601729154586792,375.3271789550781,360.44454193115234,75028919.0,62555672.0,1517.6852416992188,1456.4512939453125
30.0,77.25,1999,0.020818136632442474,0.003561869263648987,363.85861587524414,341.4164810180664,76888985.0,66817943.0,1516.7269287109375,1466.5634460449219
30.0,77.25,2000,0.023645635694265366,0.004912722855806351,372.35485076904297,315.03807067871094,76716963.0,67612018.0,1515.0257263183594,1463.0051879882812
30.0,77.25,2001,0.02378276363015175,0.0023594722151756287,364.8324851989746,294.0759086608887,78924798.0,69423662.0,1516.9361267089844,1466.7258911132812
30.0,77.25,2002,0.024147678166627884,0.00621824711561203,345.75246810913086,333.621883392334,80930136.0,66566684.0,1519.4323425292969,1465.6099853515625
30.0,77.25,2003,0.030676426365971565,0.00895509123802185,365.6207275390625,352.47298431396484,75707186.0,65339168.0,1515.6764526367188,1462.0922546386719
30.0,77.25,2004,0.022567903622984886,0.0037828534841537476,360.15002822875977,335.5188674926758,79876674.0,68096592.0,1515.7351989746094,1467.0802001953125
30.0,77.25,2005,0.03560047969222069,0.00847344845533371,351.4186820983887,348.61093521118164,77693898.0,62839100.0,1519.3246154785156,1463.4422912597656
30.0,77.25,2006,0.017935099080204964,0.0034168101847171783,335.6116752624512,297.56300354003906,79943721.0,67499256.0,1520.7445373535156,1471.0230407714844
30.0,77.25,2007,0.022178057581186295,0.008779436349868774,342.84449005126953,329.5420570373535,78074172.0,64905050.0,1520.8291015625,1465.1471252441406
30.0,77.25,2008,0.03202275559306145,0.0022382140159606934,391.74051666259766,290.867244720459,72025994.0,67983828.0,1513.6551818847656,1470.5596923828125
30.0,77.25,2009,0.025286611169576645,0.0014245286583900452,321.76848220825195,312.68818283081055,82913800.0,67534135.0,1522.984375,1475.0072326660156
30.0,77.25,2010,0.05015730299055576,0.0019378960132598877,367.0474967956543,320.9554901123047,71077845.0,66954408.0,1517.1787109375,1473.9443054199219
30.0,77.25,2011,0.02964402362704277,0.004456017166376114,372.1766662597656,339.5801315307617,73383879.0,66644906.0,1515.8362731933594,1466.4944458007812
30.0,77.5,1979,0.01842920482158661,0.009432192891836166,325.0489273071289,341.27418518066406,85283835.0,66233814.0,1522.4635314941406,1465.180908203125
30.0,77.5,1980,0.030693430453538895,0.004589740186929703,363.96752548217773,306.0344886779785,78239081.0,66272758.0,1515.7641296386719,1468.2317199707031
30.0,77.5,1981,0.021717948839068413,0.009212341159582138,327.6759910583496,341.1417808532715,82576869.0,64979886.0,1519.0130615234375,1463.1858825683594
30.0,77.5,1982,0.02403094805777073,0.012065906077623367,323.0504684448242,343.8294868469238,82528443.0,64009050.0,1521.5065612792969,1456.5741882324219
30.0,77.5,1983,0.034271156415343285,0.007010404020547867,356.85596466064453,319.8145751953125,76396965.0,65051336.0,1517.1324157714844,1462.2614135742188
30.0,77.5,1984,0.02941283769905567,0.007822953164577484,367.82336807250977,308.3942756652832,76180582.0,69401313.0,1514.9945678710938,1465.7702331542969
30.0,77.5,1985,0.03203294984996319,0.0024863965809345245,363.8301582336426,278.4891700744629,76816857.0,69185945.0,1515.9884948730469,1471.5919189453125
30.0,77.5,1986,0.026661265641450882,0.007404778152704239,354.2053909301758,332.42156982421875,79490979.0,66551444.0,1516.959716796875,1465.4288635253906
30.0,77.5,1987,0.015941690653562546,0.006674956530332565,306.11986923217773,341.792667388916,89361557.0,66444100.0,1528.4450073242188,1468.15380859375
30.0,77.5,1988,0.042817123234272,0.004399355500936508,365.50811767578125,310.2553825378418,74433955.0,67563256.0,1516.4700927734375,1471.3306274414062
30.0,77.5,1989,0.023740829899907112,0.007458042353391647,352.2205276489258,313.7734069824219,80705965.0,68045797.0,1517.8619689941406,1465.4039306640625
30.0,77.5,1990,0.031929826363921165,0.009542122483253479,371.46142959594727,350.3668518066406,74723141.0,63752711.0,1515.4058227539062,1463.3848876953125
30.0,77.5,1991,0.01829548552632332,0.009910434484481812,345.68067932128906,334.78259658813477,82163406.0,66423784.0,1519.2774353027344,1466.4935607910156
30.0,77.5,1992,0.022668763995170593,0.00770849734544754,343.4087600708008,339.51331329345703,78725687.0,63488923.0,1517.926513671875,1462.2279968261719
30.0,77.5,1993,0.026095762848854065,0.00567200779914856,348.8361511230469,318.52145767211914,80106259.0,64793981.0,1518.6649475097656,1463.9590759277344
30.0,77.5,1994,0.04122602008283138,0.005940593779087067,345.20923233032227,320.2241668701172,76131481.0,67786410.0,1517.3242797851562,1469.73046875
30.0,77.5,1995,0.03653882443904877,0.008068874478340149,351.361759185791,325.9571952819824,75928306.0,66705180.0,1518.87060546875,1463.1365051269531
30.0,77.5,1996,0.03564127907156944,0.008247926831245422,385.9988250732422,326.69471740722656,71328427.0,66228058.0,1511.9512634277344,1464.8946838378906
30.0,77.5,1997,0.030979011207818985,0.00348706915974617,376.8442840576172,301.9064025878906,74282928.0,68257775.0,1511.8484802246094,1463.1084594726562
30.0,77.5,1998,0.033116353675723076,0.011574067175388336,380.889461517334,367.3395233154297,74506421.0,62951185.0,1517.095458984375,1457.0900573730469
30.0,77.5,1999,0.02717803418636322,0.003703523427248001,376.41735458374023,347.05548095703125,75820623.0,67610664.0,1515.4071655273438,1467.2395324707031
30.0,77.5,2000,0.02765287272632122,0.006006326526403427,381.6430435180664,326.58829498291016,75792178.0,68171427.0,1513.8287963867188,1463.0386047363281
30.0,77.5,2001,0.02701711095869541,0.003191288560628891,373.6059036254883,305.0358772277832,78844883.0,70000678.0,1516.0944213867188,1466.8411865234375
30.0,77.5,2002,0.02711797133088112,0.007909081876277924,356.47732162475586,344.4704780578613,80289117.0,67070217.0,1518.3231201171875,1465.8004760742188
30.0,77.5,2003,0.03378951735794544,0.009461659938097,373.0676155090332,359.3258934020996,75815882.0,66003551.0,1514.9803161621094,1462.3402099609375
30.0,77.5,2004,0.028421223163604736,0.004145503044128418,372.10860443115234,339.9043426513672,79492671.0,68729819.0,1514.6963195800781,1467.5297546386719
30.0,77.5,2005,0.03959978185594082,0.008602645248174667,357.4387969970703,356.89681243896484,77370850.0,63370063.0,1518.5154113769531,1463.8490905761719
30.0,77.5,2006,0.019357355311512947,0.0040015727281570435,344.6536178588867,305.0222625732422,79775763.0,68081013.0,1520.096435546875,1471.4285278320312
30.0,77.5,2007,0.024666709825396538,0.00987190380692482,355.9835777282715,335.54980850219727,77574024.0,65552503.0,1519.5627136230469,1465.498291015625
30.0,77.5,2008,0.03890508972108364,0.002645052969455719,397.51934814453125,310.6117630004883,71592553.0,68487024.0,1512.9714965820312,1470.3865356445312
30.0,77.5,2009,0.029112521559000015,0.0015843138098716736,329.5952682495117,321.28711318969727,82392996.0,68192420.0,1521.9806213378906,1475.3170166015625
30.0,77.5,2010,0.05781705863773823,0.0025453269481658936,369.5632095336914,330.06920623779297,70865187.0,67743405.0,1516.9481811523438,1474.0061950683594
30.0,77.5,2011,0.03400370478630066,0.005529217422008514,376.7403259277344,344.21308517456055,73159371.0,67233436.0,1515.2433471679688,1466.898193359375
30.0,77.75,1979,0.019355088472366333,0.008773766458034515,323.96864318847656,346.0370674133301,84208023.0,66127149.0,1522.8294677734375,1465.5855407714844
30.0,77.75,1980,0.027213159948587418,0.004417490214109421,362.8352584838867,309.89034271240234,77166657.0,66123422.0,1515.8126831054688,1469.0431823730469
30.0,77.75,1981,0.020456621423363686,0.008646838366985321,330.54932403564453,342.144100189209,81570474.0,64868819.0,1518.9952087402344,1463.8295288085938
30.0,77.75,1982,0.024222467094659805,0.011033497750759125,322.1718864440918,345.47156524658203,81719131.0,63893240.0,1521.7896728515625,1457.391845703125
30.0,77.75,1983,0.03025258705019951,0.006549160927534103,353.29957580566406,322.7906074523926,76044794.0,64795675.0,1517.9234008789062,1463.0559387207031
30.0,77.75,1984,0.030450910329818726,0.008085871115326881,367.04006576538086,316.2284812927246,75281196.0,69077248.0,1515.4944152832031,1466.0902709960938
30.0,77.75,1985,0.03234913386404514,0.0022189468145370483,363.9155464172363,284.8755683898926,75501639.0,69041692.0,1516.1860961914062,1472.2105712890625
30.0,77.75,1986,0.028490357100963593,0.006596758961677551,351.0833320617676,331.36850357055664,78188966.0,66532144.0,1517.3505249023438,1466.3422241210938
30.0,77.75,1987,0.014098990708589554,0.006621692329645157,302.80601501464844,335.10927963256836,88630124.0,66343529.0,1528.7339172363281,1469.3770141601562
30.0,77.75,1988,0.03896968252956867,0.004143234342336655,361.9158515930176,305.881046295166,73700156.0,67191108.0,1517.095458984375,1472.3499145507812
30.0,77.75,1989,0.028059715405106544,0.006866477429866791,353.1510887145996,315.78300857543945,79794048.0,67595426.0,1517.9006652832031,1466.1846618652344
30.0,77.75,1990,0.030530236661434174,0.010270815342664719,367.7392234802246,350.8890609741211,74003562.0,63458785.0,1515.9537658691406,1464.1081848144531
30.0,77.75,1991,0.01816062070429325,0.008460983633995056,346.62609100341797,329.7487106323242,81083193.0,66112248.0,1519.4256591796875,1467.6361389160156
30.0,77.75,1992,0.021703215315937996,0.0069820694625377655,341.7320327758789,344.94070053100586,78093813.0,63307757.0,1518.343994140625,1462.7332458496094
30.0,77.75,1993,0.026410812512040138,0.006374634802341461,353.2117347717285,324.4537239074707,79374831.0,64583358.0,1518.4089965820312,1464.4349365234375
30.0,77.75,1994,0.03755876608192921,0.005269702523946762,342.5722541809082,324.31884002685547,75285597.0,67647572.0,1518.0782775878906,1470.3500061035156
30.0,77.75,1995,0.0338144525885582,0.006361033767461777,352.23168182373047,324.01195907592773,75262570.0,66494895.0,1519.1688842773438,1464.0819091796875
30.0,77.75,1996,0.03800187446177006,0.007489774376153946,382.8742980957031,325.561222076416,70411430.0,66096672.0,1512.4298095703125,1465.830322265625
30.0,77.75,1997,0.027310622856020927,0.00285131111741066,369.7710990905762,306.3153877258301,73645974.0,68003469.0,1512.4600830078125,1463.8028564453125
30.0,77.75,1998,0.02972334995865822,0.010181285440921783,377.26994705200195,360.2366485595703,73491900.0,62675883.0,1517.6652221679688,1458.1036376953125
30.0,77.75,1999,0.02815491147339344,0.0027912482619285583,375.7936897277832,340.04541015625,74329659.0,67642495.0,1515.3243408203125,1468.6812744140625
30.0,77.75,2000,0.02767440490424633,0.005892999470233917,382.73817443847656,331.3821220397949,74370292.0,68066112.0,1513.777587890625,1463.4725341796875
30.0,77.75,2001,0.024170342832803726,0.0030564256012439728,371.98487091064453,312.74386978149414,78160861.0,69790053.0,1516.2956237792969,1467.458984375
30.0,77.75,2002,0.02708623930811882,0.007776487618684769,354.7956428527832,345.2525444030762,79063293.0,66835552.0,1518.3872375488281,1466.4655151367188
30.0,77.75,2003,0.02920658327639103,0.008657041937112808,371.8611145019531,357.65783309936523,75383120.0,65952079.0,1515.3929138183594,1462.9272766113281
30.0,77.75,2004,0.026144491508603096,0.004261095076799393,369.0026435852051,339.7707099914551,78697581.0,68680042.0,1514.9500122070312,1468.3185119628906
30.0,77.75,2005,0.034751661121845245,0.0073435865342617035,355.7905464172363,356.39069747924805,76600815.0,63287101.0,1518.8385314941406,1464.7219848632812
30.0,77.75,2006,0.016732705757021904,0.003396410495042801,340.4846992492676,308.4610939025879,78887211.0,67963510.0,1520.6528015136719,1472.4407348632812
30.0,77.75,2007,0.021535495296120644,0.009850367903709412,357.1183052062988,336.48036193847656,76537831.0,65547082.0,1519.673583984375,1466.3114929199219
30.0,77.75,2008,0.034877458587288857,0.0024999938905239105,392.45823669433594,315.54418182373047,70923769.0,68279108.0,1513.4522094726562,1471.01904296875
30.0,77.75,2009,0.026398347690701485,0.001282867044210434,333.3818168640137,320.6919174194336,81239637.0,68129775.0,1522.1444091796875,1476.0595092773438
30.0,77.75,2010,0.057583607733249664,0.002623520791530609,364.19150161743164,330.5443801879883,70289863.0,67799956.0,1517.8094177246094,1474.7486572265625
30.0,77.75,2011,0.030687760561704636,0.004726868122816086,374.1268615722656,339.78802490234375,72414396.0,67043128.0,1515.7303466796875,1467.8578186035156
30.0,78.0,1979,0.021221574395895004,0.007938545197248459,318.1192855834961,341.6689224243164,83681460.0,66244651.0,1522.9910278320312,1466.812255859375
30.0,78.0,1980,0.02289314940571785,0.004011772572994232,359.47562408447266,300.6528854370117,76433873.0,66787128.0,1515.8189086914062,1471.0555114746094
30.0,78.0,1981,0.019183963537216187,0.00797707587480545,330.3983612060547,339.625919342041,80970430.0,65427549.0,1518.8857421875,1465.5067138671875
30.0,78.0,1982,0.02552119456231594,0.011057306081056595,317.6738090515137,338.90201568603516,81549479.0,64561346.0,1521.7896423339844,1459.5123901367188
30.0,78.0,1983,0.028193442150950432,0.005926996469497681,346.85749435424805,314.40574645996094,76268963.0,65259254.0,1518.646240234375,1465.0750122070312
30.0,78.0,1984,0.026692993938922882,0.007547570392489433,361.78591537475586,310.4422378540039,74827436.0,69701334.0,1515.9029846191406,1467.7064514160156
30.0,78.0,1985,0.02983328327536583,0.0021101534366607666,360.7947235107422,273.3476219177246,74697745.0,69739597.0,1516.3463745117188,1474.2981872558594
30.0,78.0,1986,0.0295533649623394,0.005142774432897568,348.2260971069336,323.8288116455078,77678319.0,67342473.0,1517.4947509765625,1468.3910522460938
30.0,78.0,1987,0.010739985853433609,0.00587259978055954,296.39981842041016,324.7878303527832,88600664.0,66990980.0,1528.693359375,1471.3377075195312
30.0,78.0,1988,0.042997315526008606,0.003755655139684677,357.4672622680664,297.85875701904297,73465150.0,67601521.0,1517.6420593261719,1474.50830078125
30.0,78.0,1989,0.03231059946119785,0.006017658859491348,350.3990287780762,311.6573944091797,79358914.0,68062729.0,1517.8975830078125,1467.9628295898438
30.0,78.0,1990,0.02834983356297016,0.010780781507492065,366.3087387084961,344.82686614990234,73584344.0,63741197.0,1516.1477966308594,1466.2398376464844
30.0,78.0,1991,0.017046617344021797,0.00686081126332283,341.76914978027344,317.68246841430664,80378178.0,66564651.0,1519.5609436035156,1469.9645690917969
30.0,78.0,1992,0.020822668448090553,0.0060142576694488525,336.6127624511719,338.6396827697754,77899102.0,63922361.0,1518.5825805664062,1464.6480712890625
30.0,78.0,1993,0.027626805007457733,0.00593266636133194,350.13421630859375,321.17822265625,78978300.0,65063526.0,1518.2879638671875,1466.0755615234375
30.0,78.0,1994,0.03418616019189358,0.004748400300741196,340.532958984375,318.93599700927734,74707901.0,68325839.0,1518.3707275390625,1472.138916015625
30.0,78.0,1995,0.0315921101719141,0.005538288503885269,351.24915313720703,316.0329704284668,74998780.0,67070217.0,1519.3188171386719,1465.7983093261719
30.0,78.0,1996,0.0365682914853096,0.00713619589805603,381.1356964111328,322.134765625,69743661.0,66632715.0,1512.80322265625,1467.9521789550781
30.0,78.0,1997,0.02472790703177452,0.00246259942650795,364.6159362792969,304.8143768310547,73274504.0,68603512.0,1512.7271423339844,1465.7813720703125
30.0,78.0,1998,0.02682218886911869,0.00798274576663971,373.3274841308594,348.7965545654297,72902693.0,63108646.0,1517.9897155761719,1460.3282775878906
30.0,78.0,1999,0.02916465327143669,0.0019356273114681244,373.3361473083496,325.0489273071289,73239624.0,68532401.0,1515.3373107910156,1471.7806396484375
30.0,78.0,2000,0.025864575058221817,0.005190372467041016,382.9225616455078,329.0718307495117,73478355.0,68775533.0,1513.7619934082031,1465.0642395019531
30.0,78.0,2001,0.022945279255509377,0.0030745603144168854,367.3197364807129,308.93379974365234,77601453.0,70389759.0,1516.2996215820312,1469.5839538574219
30.0,78.0,2002,0.029246248304843903,0.00622958317399025,351.6946220397949,335.8987617492676,78343717.0,67407488.0,1518.3208618164062,1468.55224609375
30.0,78.0,2003,0.025487197563052177,0.007394582033157349,369.6324996948242,352.48783111572266,75268664.0,66784421.0,1515.6350402832031,1465.0874328613281
30.0,78.0,2004,0.02084759622812271,0.0040004439651966095,362.59520721435547,332.1357231140137,78300373.0,69446348.0,1515.11962890625,1470.3131103515625
30.0,78.0,2005,0.032189346849918365,0.006294175982475281,352.55835723876953,347.0480537414551,76288944.0,63893577.0,1518.9271240234375,1466.8068542480469
30.0,78.0,2006,0.014475235715508461,0.0029839016497135162,337.04338455200195,302.6154594421387,78289538.0,68703068.0,1520.6786499023438,1474.93603515625
30.0,78.0,2007,0.02086913213133812,0.00902421772480011,352.93577575683594,329.3316841125488,75929660.0,66331338.0,1519.7247314453125,1468.5726928710938
30.0,78.0,2008,0.03247265703976154,0.002170216292142868,387.93045806884766,301.01420974731445,70534351.0,68933331.0,1513.8269958496094,1473.3038024902344
30.0,78.0,2009,0.02456698939204216,0.0010471418499946594,333.3595390319824,310.15391540527344,80763192.0,68925883.0,1522.2107238769531,1478.1537475585938
30.0,78.0,2010,0.05366816371679306,0.0026031285524368286,358.7492485046387,320.884952545166,70178456.0,68684105.0,1518.4281311035156,1476.5429077148438
30.0,78.0,2011,0.027639273554086685,0.004084300249814987,371.57774353027344,329.7920150756836,71849570.0,67661119.0,1515.9052429199219,1470.0139465332031
30.0,78.25,1979,0.03020499274134636,0.008174266666173935,326.3383331298828,341.001953125,83165396.0,66966600.0,1521.7963256835938,1468.4796752929688
30.0,78.25,1980,0.030583500862121582,0.004409555345773697,371.6346664428711,291.92771911621094,75576136.0,67986538.0,1514.7479553222656,1473.493408203125
30.0,78.25,1981,0.02635754831135273,0.008065477013587952,341.4771194458008,341.96219635009766,80197352.0,66472545.0,1517.6710205078125,1467.7077941894531
30.0,78.25,1982,0.029646288603544235,0.011741794645786285,326.6217041015625,336.90726470947266,81484462.0,65795296.0,1520.530029296875,1462.149658203125
30.0,78.25,1983,0.034724462777376175,0.006336107850074768,354.5815658569336,309.3322563171387,76771145.0,66209772.0,1518.228271484375,1467.4483032226562
30.0,78.25,1984,0.032388802617788315,0.007033064961433411,368.08570098876953,307.4723892211914,74493214.0,71023664.0,1515.3951721191406,1470.0415344238281
30.0,78.25,1985,0.038270456716418266,0.002340208739042282,369.1820755004883,261.9285640716553,73907054.0,70982691.0,1515.69384765625,1476.9800109863281
30.0,78.25,1986,0.03567753918468952,0.005592681467533112,358.34832763671875,322.5072364807129,77459905.0,68725078.0,1516.6187438964844,1470.8636474609375
30.0,78.25,1987,0.015300257131457329,0.0058816708624362946,305.2041664123535,321.0421028137207,88723585.0,68160928.0,1527.0718078613281,1473.4546813964844
30.0,78.25,1988,0.05571258068084717,0.005330897867679596,364.94385147094727,297.72015380859375,73254523.0,68569312.0,1517.2886657714844,1477.0744018554688
30.0,78.25,1989,0.03989556431770325,0.006639823317527771,359.4607734680176,308.3930435180664,79149644.0,69148699.0,1517.0211486816406,1470.4185485839844
30.0,78.25,1990,0.036105912178754807,0.012357156723737717,376.7762107849121,343.281307220459,73350016.0,64416753.0,1515.4428100585938,1468.97021484375
30.0,78.25,1991,0.023084674030542374,0.006690818816423416,352.3071594238281,311.91972732543945,79594596.0,67599489.0,1518.4984741210938,1472.6517028808594
30.0,78.25,1992,0.028432562947273254,0.006210315972566605,345.04094314575195,334.4274482727051,77519503.0,65048967.0,1517.7231140136719,1467.1803894042969
30.0,78.25,1993,0.036305373534560204,0.006614893674850464,359.77136611938477,321.5618324279785,78358958.0,65987973.0,1517.2472534179688,1468.12890625
30.0,78.25,1994,0.03797127678990364,0.005079314112663269,352.0374069213867,313.12746810913086,73988323.0,69541502.0,1517.6095886230469,1474.7090148925781
30.0,78.25,1995,0.04018454998731613,0.00623524934053421,359.74167251586914,313.27224349975586,74737363.0,68122326.0,1518.6587219238281,1467.6170043945312
30.0,78.25,1996,0.03845064900815487,0.007616698741912842,391.9917221069336,322.0753707885742,69129734.0,67580527.0,1512.4983520507812,1470.5160522460938
30.0,78.25,1997,0.03242393024265766,0.0031085610389709473,375.77513885498047,306.75220489501953,72823793.0,69853376.0,1511.9913940429688,1468.5570983886719
30.0,78.25,1998,0.03257578983902931,0.008087005466222763,381.6517143249512,352.6016654968262,72447243.0,64151272.0,1517.4702453613281,1462.8769836425781
